CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,NPOPCHG_2000,NPOPCHG_2001,NPOPCHG_2002,NPOPCHG_2003,NPOPCHG_2004,NPOPCHG_2005,NPOPCHG_2006,NPOPCHG_2007,NPOPCHG_2008,NPOPCHG_2009,NATURALINC2000,NATURALINC2001,NATURALINC2002,NATURALINC2003,NATURALINC2004,NATURALINC2005,NATURALINC2006,NATURALINC2007,NATURALINC2008,NATURALINC2009,BIRTHS2000,BIRTHS2001,BIRTHS2002,BIRTHS2003,BIRTHS2004,BIRTHS2005,BIRTHS2006,BIRTHS2007,BIRTHS2008,BIRTHS2009,DEATHS2000,DEATHS2001,DEATHS2002,DEATHS2003,DEATHS2004,DEATHS2005,DEATHS2006,DEATHS2007,DEATHS2008,DEATHS2009,NETMIG2000,NETMIG2001,NETMIG2002,NETMIG2003,NETMIG2004,NETMIG2005,NETMIG2006,NETMIG2007,NETMIG2008,NETMIG2009,INTERNATIONALMIG2000,INTERNATIONALMIG2001,INTERNATIONALMIG2002,INTERNATIONALMIG2003,INTERNATIONALMIG2004,INTERNATIONALMIG2005,INTERNATIONALMIG2006,INTERNATIONALMIG2007,INTERNATIONALMIG2008,INTERNATIONALMIG2009,DOMESTICMIG2000,DOMESTICMIG2001,DOMESTICMIG2002,DOMESTICMIG2003,DOMESTICMIG2004,DOMESTICMIG2005,DOMESTICMIG2006,DOMESTICMIG2007,DOMESTICMIG2008,DOMESTICMIG2009,RESIDUAL2000,RESIDUAL2001,RESIDUAL2002,RESIDUAL2003,RESIDUAL2004,RESIDUAL2005,RESIDUAL2006,RESIDUAL2007,RESIDUAL2008,RESIDUAL2009
37380,,12035,"Flagler County, FL",County or equivalent,49832,49832,50560,53715,57432,62154,68241,75420,82285,88088,90700,91622,728,3155,3717,4722,6087,7179,6865,5803,2612,922,-34,-231,-199,-169,-210,-88,-59,175,-87,-36,102,408,467,544,541,669,777,1041,916,938,136,639,666,713,751,757,836,866,1003,974,790,3388,3885,4659,6538,7304,6976,5533,2666,962,19,95,89,80,81,80,90,80,79,77,771,3293,3796,4579,6457,7224,6886,5453,2587,885,-28,-2,31,232,-241,-37,-52,95,33,-4
37460,,,"Panama City-Lynn Haven-Panama City Beach, FL",Metropolitan Statistical Area,148217,148218,148258,149807,152213,154726,157841,161586,163802,163300,163802,164767,40,1549,2406,2513,3115,3745,2216,-502,502,965,116,633,398,587,651,903,819,878,823,828,461,2023,1883,2059,2126,2376,2328,2368,2338,2340,345,1390,1485,1472,1475,1473,1509,1490,1515,1512,-85,1060,2117,1970,2652,3003,1507,-1387,-299,178,82,119,-98,-527,415,95,274,74,150,107,-167,941,2215,2497,2237,2908,1233,-1461,-449,71,9,-144,-109,-44,-188,-161,-110,7,-22,-41
37460,,12005,"Bay County, FL",County or equivalent,148217,148218,148258,149807,152213,154726,157841,161586,163802,163300,163802,164767,40,1549,2406,2513,3115,3745,2216,-502,502,965,116,633,398,587,651,903,819,878,823,828,461,2023,1883,2059,2126,2376,2328,2368,2338,2340,345,1390,1485,1472,1475,1473,1509,1490,1515,1512,-85,1060,2117,1970,2652,3003,1507,-1387,-299,178,82,119,-98,-527,415,95,274,74,150,107,-167,941,2215,2497,2237,2908,1233,-1461,-449,71,9,-144,-109,-44,-188,-161,-110,7,-22,-41
37620,,,"Parkersburg-Marietta-Vienna, WV-OH",Metropolitan Statistical Area,164624,164619,164443,163893,163375,162692,162591,161887,161228,160925,160921,160905,-176,-550,-518,-683,-101,-704,-659,-303,-4,-16,37,51,39,-46,21,22,127,41,48,-93,445,1901,1874,1796,1848,1782,1872,1723,1859,1751,408,1850,1835,1842,1827,1760,1745,1682,1811,1844,-213,-448,-401,-425,18,-564,-675,-316,-39,94,3,36,31,26,38,36,39,35,31,32,-216,-484,-432,-451,-20,-600,-714,-351,-70,62,0,-153,-156,-212,-140,-162,-111,-28,-13,-17
37620,,39167,"Washington County, OH",County or equivalent,63251,63251,63188,62751,62415,62393,62439,61936,61673,61448,61200,61048,-63,-437,-336,-22,46,-503,-263,-225,-248,-152,3,23,22,-6,24,-33,78,-21,21,-31,164,706,702,687,716,678,701,634,706,672,161,683,680,693,692,711,623,655,685,703,-67,-407,-304,78,70,-414,-293,-193,-264,-100,0,3,2,0,2,-1,0,0,-1,0,-67,-410,-306,78,68,-413,-293,-193,-263,-100,1,-53,-54,-94,-48,-56,-48,-11,-5,-21
37620,,54073,"Pleasants County, WV",County or equivalent,7514,7514,7500,7595,7566,7451,7608,7530,7479,7482,7441,7364,-14,95,-29,-115,157,-78,-51,3,-41,-77,2,-13,-7,-30,-23,-25,-11,12,-28,-41,18,79,78,67,69,58,68,82,61,58,16,92,85,97,92,83,79,70,89,99,-17,115,-14,-81,192,-46,-35,-8,-12,-38,0,1,1,2,2,3,2,3,2,3,-17,114,-15,-83,190,-49,-37,-11,-14,-41,1,-7,-8,-4,-12,-7,-5,-1,-1,2
37620,,54105,"Wirt County, WV",County or equivalent,5873,5873,5881,5851,5797,5741,5767,5775,5719,5721,5661,5605,8,-30,-54,-56,26,8,-56,2,-60,-56,10,1,5,-8,0,1,-11,3,1,-11,22,49,52,61,54,62,59,49,54,59,12,48,47,69,54,61,70,46,53,70,-3,-23,-54,-42,32,13,-45,-1,-62,-49,0,1,1,1,0,1,0,1,0,1,-3,-24,-55,-43,32,12,-45,-2,-62,-50,1,-8,-5,-6,-6,-6,0,0,1,4
37620,,54107,"Wood County, WV",County or equivalent,87986,87981,87874,87696,87597,87107,86777,86646,86357,86274,86619,86888,-107,-178,-99,-490,-330,-131,-289,-83,345,269,22,40,19,-2,20,79,71,47,54,-10,241,1067,1042,981,1009,984,1044,958,1038,962,219,1027,1023,983,989,905,973,911,984,972,-126,-133,-29,-380,-276,-117,-302,-114,299,281,3,31,27,23,34,33,37,31,30,28,-129,-164,-56,-403,-310,-150,-339,-145,269,253,-3,-85,-89,-108,-74,-93,-58,-16,-8,-2
37700,,,"Pascagoula, MS",Metropolitan Statistical Area,150564,150564,151034,152025,152319,153078,154636,155330,149755,153001,154510,155603,470,991,294,759,1558,694,-5575,3246,1509,1093,202,866,881,740,780,730,621,1054,970,817,525,2240,2220,2166,2167,2169,2066,2374,2350,2192,323,1374,1339,1426,1387,1439,1445,1320,1380,1375,261,283,-455,247,905,119,-6196,2181,550,289,78,166,33,-249,365,164,288,154,198,173,183,117,-488,496,540,-45,-6484,2027,352,116,7,-158,-132,-228,-127,-155,0,11,-11,-13
37700,,28039,"George County, MS",County or equivalent,19144,19144,19195,19462,19855,20252,20449,20856,21565,22030,22500,22681,51,267,393,397,197,407,709,465,470,181,30,123,165,131,81,112,145,210,148,158,74,340,364,337,319,331,340,428,384,368,44,217,199,206,238,219,195,218,236,210,21,161,241,281,133,314,576,256,319,22,5,16,17,12,22,18,21,18,19,17,16,145,224,269,111,296,555,238,300,5,0,-17,-13,-15,-17,-19,-12,-1,3,1
37700,,28059,"Jackson County, MS",County or equivalent,131420,131420,131839,132563,132464,132826,134187,134474,128190,130971,132010,132922,419,724,-99,362,1361,287,-6284,2781,1039,912,172,743,716,609,699,618,476,844,822,659,451,1900,1856,1829,1848,1838,1726,1946,1966,1824,279,1157,1140,1220,1149,1220,1250,1102,1144,1165,240,122,-696,-34,772,-195,-6772,1925,231,267,73,150,16,-261,343,146,267,136,179,156,167,-28,-712,227,429,-341,-7039,1789,52,111,7,-141,-119,-213,-110,-136,12,12,-14,-14
37860,,,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,412153,412153,413171,420362,427823,433589,440052,444840,449566,450333,453132,455102,1018,7191,7461,5766,6463,4788,4726,767,2799,1970,365,1625,1604,1695,1822,1730,2179,2450,2111,2118,1244,5386,5429,5531,5721,5696,6169,6351,6122,6126,879,3761,3825,3836,3899,3966,3990,3901,4011,4008,641,5906,6150,4300,5172,3508,2822,-1750,712,-30,291,340,-428,-1934,1385,231,865,169,440,294,350,5566,6578,6234,3787,3277,1957,-1919,272,-324,12,-340,-293,-229,-531,-450,-275,67,-24,-118
37860,,12033,"Escambia County, FL",County or equivalent,294410,294410,294784,298831,299746,301040,301768,302476,305287,302580,302776,303343,374,4047,915,1294,728,708,2811,-2707,196,567,249,1037,969,1045,1235,1099,1393,1610,1315,1278,906,3902,3884,3946,4079,4003,4356,4467,4246,4225,657,2865,2915,2901,2844,2904,2963,2857,2931,2947,103,3260,270,586,-229,-71,1612,-4359,-1090,-621,228,262,-333,-1508,1081,177,676,133,345,229,-125,2998,603,2094,-1310,-248,936,-4492,-1435,-850,22,-250,-324,-337,-278,-320,-194,42,-29,-90
37860,,12113,"Santa Rosa County, FL",County or equivalent,117743,117743,118387,121531,128077,132549,138284,142364,144279,147753,150356,151759,644,3144,6546,4472,5735,4080,1915,3474,2603,1403,116,588,635,650,587,631,786,840,796,840,338,1484,1545,1585,1642,1693,1813,1884,1876,1901,222,896,910,935,1055,1062,1027,1044,1080,1061,538,2646,5880,3714,5401,3579,1210,2609,1802,591,63,78,-95,-426,304,54,189,36,95,65,475,2568,5975,4140,5097,3525,1021,2573,1707,526,-10,-90,31,108,-253,-130,-81,25,5,-28
37900,,,"Peoria, IL",Metropolitan Statistical Area,366899,366876,366602,365146,365454,364769,366024,367334,368746,371015,372638,375865,-274,-1456,308,-685,1255,1310,1412,2269,1623,3227,355,1296,1132,1159,1151,1045,1411,1554,1567,1574,1168,4912,4791,4870,4859,4867,4955,5118,5180,5227,813,3616,3659,3711,3708,3822,3544,3564,3613,3653,-628,-2454,-498,-1453,383,612,256,769,91,1714,79,352,320,235,294,286,298,243,253,249,-707,-2806,-818,-1688,89,326,-42,526,-162,1465,-1,-298,-326,-391,-279,-347,-255,-54,-35,-61
37900,,17123,"Marshall County, IL",County or equivalent,13180,13156,13138,12920,12941,12905,12997,12934,12877,12895,12745,12702,-18,-218,21,-36,92,-63,-57,18,-150,-43,0,-44,-53,-19,-41,-48,-40,-19,-33,-28,39,133,124,165,131,137,125,135,145,151,39,177,177,184,172,185,165,154,178,179,-17,-165,86,2,148,0,-11,39,-120,-16,0,1,1,-1,3,3,3,0,2,1,-17,-166,85,3,145,-3,-14,39,-122,-17,-1,-9,-12,-19,-15,-15,-6,-2,3,1
37900,,17143,"Peoria County, IL",County or equivalent,183433,183435,183166,182235,182453,181901,182034,182105,182550,183088,183810,185816,-269,-931,218,-552,133,71,445,538,722,2006,249,842,874,839,776,750,1005,1026,1044,995,648,2600,2609,2653,2607,2595,2708,2738,2746,2705,399,1758,1735,1814,1831,1845,1703,1712,1702,1710,-510,-1617,-486,-1205,-489,-487,-423,-456,-296,1055,73,301,277,213,245,242,253,213,215,216,-583,-1918,-763,-1418,-734,-729,-676,-669,-511,839,-8,-156,-170,-186,-154,-192,-137,-32,-26,-44
37900,,17175,"Stark County, IL",County or equivalent,6332,6332,6320,6302,6255,6174,6141,6094,6106,6088,6074,6019,-12,-18,-47,-81,-33,-47,12,-18,-14,-55,-8,-13,-28,-26,-4,-11,-26,-29,-2,-4,14,86,64,64,73,68,53,65,79,78,22,99,92,90,77,79,79,94,81,82,-5,3,-14,-49,-22,-30,42,13,-15,-55,0,-1,-1,-3,1,1,0,-1,1,0,-5,4,-13,-46,-23,-31,42,14,-16,-55,1,-8,-5,-6,-7,-6,-4,-2,3,4
37900,,17179,"Tazewell County, IL",County or equivalent,128485,128484,128494,128132,128107,127768,128349,129176,129837,130972,131493,132466,10,-362,-25,-339,581,827,661,1135,521,973,74,409,273,274,372,272,386,455,394,411,366,1642,1556,1578,1636,1616,1627,1738,1718,1752,292,1233,1283,1304,1264,1344,1241,1283,1324,1341,-70,-657,-171,-450,312,690,382,702,145,594,6,46,38,23,38,33,35,26,28,26,-76,-703,-209,-473,274,657,347,676,117,568,6,-114,-127,-163,-103,-135,-107,-22,-18,-32
37900,,17203,"Woodford County, IL",County or equivalent,35469,35469,35484,35557,35698,36021,36503,37025,37376,37972,38516,38862,15,73,141,323,482,522,351,596,544,346,40,102,66,91,48,82,86,121,164,200,101,451,438,410,412,451,442,442,492,541,61,349,372,319,364,369,356,321,328,341,-26,-18,87,249,434,439,266,471,377,136,0,5,5,3,7,7,7,5,7,6,-26,-23,82,246,427,432,259,466,370,130,1,-11,-12,-17,0,1,-1,4,3,10
37980,,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,5687147,5687158,5693275,5722541,5755874,5787788,5822876,5850621,5880912,5912678,5940496,5968252,6117,29266,33333,31914,35088,27745,30291,31766,27818,27756,5678,19462,19865,21349,22721,21814,24083,25795,24362,22620,18366,74448,73990,75583,76629,75471,76406,78119,76771,75747,12688,54986,54125,54234,53908,53657,52323,52324,52409,53127,503,487,6674,5057,4891,-456,-1398,-3632,-6328,5367,4322,15231,14451,12215,13141,13590,14987,13105,13069,12944,-3819,-14744,-7777,-7158,-8250,-14046,-16385,-16737,-19397,-7577,-64,9317,6794,5508,7476,6387,7606,9603,9784,-231
37980,15804,,"Camden, NJ",Metropolitan Division,1186999,1187012,1188535,1196535,1209619,1221422,1231771,1238102,1245614,1249929,1251399,1253907,1523,8000,13084,11803,10349,6331,7512,4315,1470,2508,1114,4162,4378,4482,4994,4558,4583,5124,5320,4733,3410,14541,15176,15417,15785,15324,15102,15643,15863,15800,2296,10379,10798,10935,10791,10766,10519,10519,10543,11067,372,3841,8761,7489,5191,2019,2914,-965,-3819,-2236,714,2106,1675,897,1900,1517,1949,1519,1608,1525,-342,1735,7086,6592,3291,502,965,-2484,-5427,-3761,37,-3,-55,-168,164,-246,15,156,-31,11
37980,15804,34005,"Burlington County, NJ",County or equivalent,423394,423400,424547,429655,436318,442581,446041,446462,447131,446314,445492,446108,1147,5108,6663,6263,3460,421,669,-817,-822,616,404,1357,1528,1675,1755,1566,1506,1566,1552,1327,1162,4888,5265,5431,5470,5286,5090,5159,5233,5165,758,3531,3737,3756,3715,3720,3584,3593,3681,3838,716,4149,5456,4931,2064,-678,-490,-2338,-2361,-630,300,686,370,-229,837,441,686,413,482,408,416,3463,5086,5160,1227,-1119,-1176,-2751,-2843,-1038,27,-398,-321,-343,-359,-467,-347,-45,-13,-81
37980,15804,34007,"Camden County, NJ",County or equivalent,508932,507911,507648,507830,509783,510584,512710,514960,516547,517559,517739,517879,-263,182,1953,801,2126,2250,1587,1012,180,140,554,1958,2140,1988,2266,2196,2287,2675,2640,2425,1599,6733,6850,6784,6971,6898,6832,7264,7222,7159,1045,4775,4710,4796,4705,4702,4545,4589,4582,4734,-818,-2048,-325,-1184,-491,-116,-863,-1855,-2469,-2323,376,1215,1120,964,905,920,1097,955,977,969,-1194,-3263,-1445,-2148,-1396,-1036,-1960,-2810,-3446,-3292,1,272,138,-3,351,170,163,192,9,38
37980,15804,34015,"Gloucester County, NJ",County or equivalent,254673,255701,256340,259050,263518,268257,273020,276680,281936,286056,288168,289920,639,2710,4468,4739,4763,3660,5256,4120,2112,1752,156,847,710,819,973,796,790,883,1128,981,649,2920,3061,3202,3344,3140,3180,3220,3408,3476,493,2073,2351,2383,2371,2344,2390,2337,2280,2495,474,1740,3630,3742,3618,2813,4267,3228,1011,717,38,205,185,162,158,156,166,151,149,148,436,1535,3445,3580,3460,2657,4101,3077,862,569,9,123,128,178,172,51,199,9,-27,54
37980,37964,,"Philadelphia, PA",Metropolitan Division,3849647,3849638,3852150,3868053,3882567,3896671,3914630,3929505,3946328,3969582,3991897,4012573,2512,15903,14514,14104,17959,14875,16823,23254,22315,20676,3561,12153,12106,13234,14093,13889,15730,16884,15373,14373,12670,51187,49910,51078,51617,51043,52044,53119,51555,50688,9109,39034,37804,37844,37524,37154,36314,36235,36182,36315,-907,-6241,-5095,-5738,-4023,-6366,-7017,-3222,-2970,6441,3096,11223,10912,9678,9552,10291,11146,9891,9791,9763,-4003,-17464,-16007,-15416,-13575,-16657,-18163,-13113,-12761,-3322,-142,9991,7503,6608,7889,7352,8110,9592,9912,-138
37980,37964,42017,"Bucks County, PA",County or equivalent,597635,597632,599454,603241,607465,610131,613691,616047,619245,621334,623562,626015,1822,3787,4224,2666,3560,2356,3198,2089,2228,2453,721,2242,1964,1978,1826,1638,1893,1922,1655,1348,1891,7255,6966,7016,6974,6839,6893,6928,6851,6791,1170,5013,5002,5038,5148,5201,5000,5006,5196,5443,1103,2217,2884,1657,2203,1355,1738,271,620,1032,343,1046,986,800,886,914,974,843,821,800,760,1171,1898,857,1317,441,764,-572,-201,232,-2,-672,-624,-969,-469,-637,-433,-104,-47,73
37980,37964,42029,"Chester County, PA",County or equivalent,433501,433501,435829,441763,448746,455877,463900,471562,480200,487567,493281,498894,2328,5934,6983,7131,8023,7662,8638,7367,5714,5613,718,2476,2549,2589,2827,2673,2893,2778,2768,2867,1464,5853,5787,5925,6117,6109,6241,6240,6213,6443,746,3377,3238,3336,3290,3436,3348,3462,3445,3576,1627,3900,4840,4979,5674,5455,6053,4647,3004,2780,341,1174,1148,1049,1023,1121,1159,1050,1010,996,1286,2726,3692,3930,4651,4334,4894,3597,1994,1784,-17,-442,-406,-437,-478,-466,-308,-58,-58,-34
37980,37964,42045,"Delaware County, PA",County or equivalent,550864,551976,552092,552663,552588,552355,551681,552126,553664,555019,556251,558028,116,571,-75,-233,-674,445,1538,1355,1232,1777,315,1012,912,1033,1105,1307,1477,1405,1143,1205,1689,6914,6560,6792,6806,6806,7011,7008,6671,6667,1374,5902,5648,5759,5701,5499,5534,5603,5528,5462,-234,117,-428,-483,-1318,-306,474,48,148,642,413,1357,1333,1198,1158,1264,1288,1150,1133,1121,-647,-1240,-1761,-1681,-2476,-1570,-814,-1102,-985,-479,35,-558,-559,-783,-461,-556,-413,-98,-59,-70
37980,37964,42091,"Montgomery County, PA",County or equivalent,750097,748987,750975,757879,763218,768240,770700,772142,772968,775631,778452,782339,1988,6904,5339,5022,2460,1442,826,2663,2821,3887,736,2353,2421,2638,2537,2270,2357,2467,2169,2088,2417,9470,9407,9688,9689,9497,9522,9478,9154,9052,1681,7117,6986,7050,7152,7227,7165,7011,6985,6964,1226,5311,3672,3447,532,8,-912,404,758,1923,472,1630,1538,1281,1395,1430,1509,1323,1292,1286,754,3681,2134,2166,-863,-1422,-2421,-919,-534,637,26,-760,-754,-1063,-609,-836,-619,-208,-106,-124
37980,37964,42101,"Philadelphia County, PA",County or equivalent,1517550,1517542,1513800,1512507,1510550,1510068,1514658,1517628,1520251,1530031,1540351,1547297,-3742,-1293,-1957,-482,4590,2970,2623,9780,10320,6946,1071,4070,4260,4996,5798,6001,7110,8312,7638,6865,5209,21695,21190,21657,22031,21792,22377,23465,22666,21735,4138,17625,16930,16661,16233,15791,15267,15153,15028,14870,-4629,-17786,-16063,-15338,-11114,-12878,-14370,-8592,-7500,64,1527,6016,5907,5350,5090,5562,6216,5525,5535,5560,-6156,-23802,-21970,-20688,-16204,-18440,-20586,-14117,-13035,-5496,-184,12423,9846,9860,9906,9847,9883,10060,10182,17
37980,48864,,"Wilmington, DE-MD-NJ",Metropolitan Division,650501,650508,652590,657953,663688,669695,676475,683014,688970,693167,697200,701772,2082,5363,5735,6007,6780,6539,5956,4197,4033,4572,1003,3147,3381,3633,3634,3367,3770,3787,3669,3514,2286,8720,8904,9088,9227,9104,9260,9357,9353,9259,1283,5573,5523,5455,5593,5737,5490,5570,5684,5745,1038,2887,3008,3306,3723,3891,2705,555,461,1162,512,1902,1864,1640,1689,1782,1892,1695,1670,1656,526,985,1144,1666,2034,2109,813,-1140,-1209,-494,41,-671,-654,-932,-577,-719,-519,-145,-97,-104
37980,48864,10003,"New Castle County, DE",County or equivalent,500265,500272,501913,505564,509113,512919,516887,520918,524473,527786,531057,534634,1641,3651,3549,3806,3968,4031,3555,3313,3271,3577,846,2725,2855,3168,3010,2863,3226,3309,3091,2890,1815,6902,6943,7206,7148,7131,7278,7355,7228,7113,969,4177,4088,4038,4138,4268,4052,4046,4137,4223,754,1464,1223,1464,1351,1719,740,115,256,789,493,1765,1737,1535,1564,1661,1755,1568,1545,1531,261,-301,-514,-71,-213,58,-1015,-1453,-1289,-742,41,-538,-529,-826,-393,-551,-411,-111,-76,-102
37980,48864,24015,"Cecil County, MD",County or equivalent,85951,85951,86464,88256,90059,92369,94674,96631,98568,99400,99949,100796,513,1792,1803,2310,2305,1957,1937,832,549,847,149,386,435,472,461,499,544,585,447,493,300,1132,1170,1175,1213,1237,1283,1353,1295,1305,151,746,735,703,752,738,739,768,848,812,365,1476,1427,1852,1971,1559,1459,269,110,345,7,59,53,42,60,58,63,57,55,55,358,1417,1374,1810,1911,1501,1396,212,55,290,-1,-70,-59,-14,-127,-101,-66,-22,-8,9
37980,48864,34033,"Salem County, NJ",County or equivalent,64285,64285,64213,64133,64516,64407,64914,65465,65929,65981,66194,66342,-72,-80,383,-109,507,551,464,52,213,148,8,36,91,-7,163,5,0,-107,131,131,171,686,791,707,866,736,699,649,830,841,163,650,700,714,703,731,699,756,699,710,-81,-53,358,-10,401,613,506,171,95,28,12,78,74,63,65,63,74,70,70,70,-93,-131,284,-73,336,550,432,101,25,-42,1,-63,-66,-92,-57,-67,-42,-12,-13,-11
38060,,,"Phoenix-Mesa-Scottsdale, AZ",Metropolitan Statistical Area,3251876,3251888,3278661,3388445,3496957,3600163,3723359,3884588,4046571,4175595,4287323,4364094,26773,109784,108512,103206,123196,161229,161983,129024,111728,76771,7624,33660,33077,35879,36824,38949,40341,44762,42570,42539,13346,58027,58403,60907,62415,64993,68170,71473,70401,71553,5722,24367,25326,25028,25591,26044,27829,26711,27831,29014,19219,76696,76002,67847,89038,123320,124375,84072,69022,34274,6389,26815,26057,23180,22883,24531,24669,22365,21734,21833,12830,49881,49945,44667,66155,98789,99706,61707,47288,12441,-70,-572,-567,-520,-2666,-1040,-2733,190,136,-42
38060,,4013,"Maricopa County, AZ",County or equivalent,3072149,3072168,3097378,3200075,3299127,3391391,3502635,3647131,3776118,3872962,3958263,4023132,25210,102697,99052,92264,111244,144496,128987,96844,85301,64869,7396,32634,32019,34744,35543,37373,38429,41698,39078,39087,12771,55459,55725,58113,59393,61671,64208,66534,64738,65677,5375,22825,23706,23369,23850,24298,25779,24836,25660,26590,17866,72410,69273,60228,80050,110477,93508,55627,46578,26015,6240,26220,25473,22650,22370,23980,24122,21879,21268,21364,11626,46190,43800,37578,57680,86497,69386,33748,25310,4651,-52,-2347,-2240,-2708,-4349,-3354,-2950,-481,-355,-233
38060,,4021,"Pinal County, AZ",County or equivalent,179727,179720,181283,188370,197830,208772,220724,237457,270453,302633,329060,340962,1563,7087,9460,10942,11952,16733,32996,32180,26427,11902,228,1026,1058,1135,1281,1576,1912,3064,3492,3452,575,2568,2678,2794,3022,3322,3962,4939,5663,5876,347,1542,1620,1659,1741,1746,2050,1875,2171,2424,1353,4286,6729,7619,8988,12843,30867,28445,22444,8259,149,595,584,530,513,551,547,486,466,469,1204,3691,6145,7089,8475,12292,30320,27959,21978,7790,-18,1775,1673,2188,1683,2314,217,671,491,191
38220,,,"Pine Bluff, AR",Metropolitan Statistical Area,107341,107348,107236,106496,105994,105417,104536,103680,102930,101843,101307,100694,-112,-740,-502,-577,-881,-856,-750,-1087,-536,-613,84,392,365,248,300,290,408,269,327,281,350,1505,1457,1364,1422,1415,1423,1379,1362,1314,266,1113,1092,1116,1122,1125,1015,1110,1035,1033,-193,-1036,-780,-717,-1076,-1058,-1091,-1376,-870,-908,9,85,78,57,84,79,84,69,67,68,-202,-1121,-858,-774,-1160,-1137,-1175,-1445,-937,-976,-3,-96,-87,-108,-105,-88,-67,20,7,14
38220,,5025,"Cleveland County, AR",County or equivalent,8571,8571,8544,8621,8596,8629,8652,8741,8692,8735,8597,8436,-27,77,-25,33,23,89,-49,43,-138,-161,-8,22,49,3,17,19,23,18,18,17,27,109,126,82,116,111,106,104,117,106,35,87,77,79,99,92,83,86,99,89,-20,64,-67,40,14,80,-67,24,-160,-192,0,8,6,4,6,5,6,4,4,4,-20,56,-73,36,8,75,-73,20,-164,-196,1,-9,-7,-10,-8,-10,-5,1,4,14
38220,,5069,"Jefferson County, AR",County or equivalent,84278,84284,84218,83442,82974,82445,81747,80849,80405,79413,79117,78705,-66,-776,-468,-529,-698,-898,-444,-992,-296,-412,99,346,286,219,266,271,372,252,281,232,294,1242,1181,1136,1162,1165,1173,1134,1114,1081,195,896,895,917,896,894,801,882,833,849,-161,-1050,-689,-670,-881,-1105,-762,-1262,-578,-635,9,77,72,54,78,74,78,65,64,64,-170,-1127,-761,-724,-959,-1179,-840,-1327,-642,-699,-4,-72,-65,-78,-83,-64,-54,18,1,-9
38220,,5079,"Lincoln County, AR",County or equivalent,14492,14493,14474,14433,14424,14343,14137,14090,13833,13695,13593,13553,-19,-41,-9,-81,-206,-47,-257,-138,-102,-40,-7,24,30,26,17,0,13,-1,28,32,29,154,150,146,144,139,144,141,131,127,36,130,120,120,127,139,131,142,103,95,-12,-50,-24,-87,-209,-33,-262,-138,-132,-81,0,0,0,-1,0,0,0,0,-1,0,-12,-50,-24,-86,-209,-33,-262,-138,-131,-81,0,-15,-15,-20,-14,-14,-8,1,2,9
38300,,,"Pittsburgh, PA",Metropolitan Statistical Area,2431087,2431086,2429023,2418223,2408973,2400193,2387819,2372328,2361482,2357141,2355391,2354957,-2063,-10800,-9250,-8780,-12374,-15491,-10846,-4341,-1750,-434,-73,-2905,-3950,-3002,-3602,-4163,-2651,-2745,-2787,-3116,6622,25853,25037,25300,25159,24197,24513,24516,24487,24170,6695,28758,28987,28302,28761,28360,27164,27261,27274,27286,-2023,-5555,-3010,-2695,-6638,-8996,-6543,-1159,1338,3045,567,2529,2381,1994,2104,2156,2240,1998,1922,1901,-2590,-8084,-5391,-4689,-8742,-11152,-8783,-3157,-584,1144,33,-2340,-2290,-3083,-2134,-2332,-1652,-437,-301,-363
38300,,42003,"Allegheny County, PA",County or equivalent,1281666,1281665,1279927,1272519,1265422,1257196,1245875,1232483,1223239,1219922,1218227,1218494,-1738,-7408,-7097,-8226,-11321,-13392,-9244,-3317,-1695,267,-8,-1131,-1848,-1400,-1555,-1916,-1210,-794,-1065,-1389,3575,14156,13532,13663,13515,12998,13105,13154,13045,12704,3583,15287,15380,15063,15070,14914,14315,13948,14110,14093,-1730,-5030,-4053,-5303,-8574,-10324,-7178,-2299,-442,1997,497,2165,2053,1751,1753,1829,1876,1688,1615,1596,-2227,-7195,-6106,-7054,-10327,-12153,-9054,-3987,-2057,401,0,-1247,-1196,-1523,-1192,-1152,-856,-224,-188,-341
